"category","room_count","bathroom_count","size","type","price","city","region"
"Terrains et Fermes",3,1,120,"À Vendre",85000,"Tunis","Tunis"
"Maisons et Villas",4,1,231.5,"À Vendre",520000,"Tunis","Sidi El Béchir"
"Appartements",4,1,80,"À Louer",600,"Tunis","Menzah"
"Magasins, Commerces et Locaux industriels",1,1,140,"À Vendre",196000,"Tunis","L'aouina"
"Appartements",4,1,200,"À Vendre",380000,"Tunis","L'aouina"
"Maisons et Villas",3,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Appartements",2,1,100,"À Louer",450,"Tunis","Autres villes"
"Maisons et Villas",4,1,231.5,"À Vendre",648800,"Tunis","Menzah"
"Magasins, Commerces et Locaux industriels",1,1,120,"À Louer",1500,"Tunis","La Marsa"
"Maisons et Villas",4.5,1,231.5,"À Louer",17000,"Tunis","Autres villes"
"Maisons et Villas",4,1,231.5,"À Louer",6000,"Tunis","La Marsa"
"Maisons et Villas",4,1,231.5,"À Louer",8500,"Tunis","Autres villes"
"Appartements",3,1,100,"À Vendre",648800,"Tunis","Manar"
"Maisons et Villas",4.5,1,231.5,"À Louer",14000,"Tunis","Autres villes"
"Maisons et Villas",3,1,231.5,"À Louer",7000,"Tunis","Autres villes"
"Maisons et Villas",4,1,231.5,"À Louer",4000,"Tunis","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","Menzah"
"Maisons et Villas",3,1,231.5,"À Louer",6000,"Tunis","Autres villes"
"Bureaux et Plateaux",3,1,190,"À Vendre",540000,"Tunis","Tunis"
"Maisons et Villas",4,1,200,"À Louer",1000,"Tunis","Mutuelleville"
"Terrains et Fermes",3,1,120,"À Vendre",107000,"Tunis","Hraïria"
"Appartements",2,1,55,"À Louer",350,"Tunis","Le Bardo"
"Terrains et Fermes",3,1,120,"À Vendre",88000,"Tunis","Autres villes"
"Appartements",2,1,105,"À Vendre",240000,"Tunis","La Marsa"
"Appartements",2,1,94,"À Vendre",185000,"Tunis","L'aouina"
"Appartements",2,1,105,"À Vendre",210000,"Tunis","L'aouina"
"Maisons et Villas",4.5,1,100,"À Vendre",260000,"Tunis","El Omrane supérieur"
"Magasins, Commerces et Locaux industriels",1,1,95,"À Vendre",150000,"Tunis","La Goulette"
"Maisons et Villas",3,1,110,"À Louer",1800,"Tunis","L'aouina"
"Appartements",3,1,130,"À Vendre",270000,"Tunis","La Marsa"
"Maisons et Villas",4.5,1,180,"À Louer",3000,"Tunis","L'aouina"
"Appartements",2,1,100,"À Vendre",180000,"Tunis","L'aouina"
"Bureaux et Plateaux",3,1,150,"À Louer",1800,"Tunis","Autres villes"
"Bureaux et Plateaux",3,1,170,"À Louer",1800,"Tunis","Autres villes"
"Appartements",2,1,115,"À Louer",1950,"Tunis","Autres villes"
"Appartements",3,1,180,"À Louer",2500,"Tunis","Autres villes"
"Appartements",1,1,60,"À Vendre",120000,"Tunis","L'aouina"
"Appartements",1,1,65,"À Louer",600,"Tunis","Carthage"
"Terrains et Fermes",3,1,120,"À Vendre",30000,"Tunis","Autres villes"
"Bureaux et Plateaux",1,1,100,"À Louer",45,"Tunis","Menzah"
"Appartements",1,1,80,"À Louer",1500,"Tunis","Menzah"
"Appartements",4,1,200,"À Louer",1400,"Tunis","Tunis"
"Bureaux et Plateaux",2,1,82,"À Louer",2000,"Tunis","La Marsa"
"Appartements",3,1,135,"À Vendre",230000,"Tunis","L'aouina"
"Maisons et Villas",3,1,231.5,"À Vendre",530000,"Tunis","Le Bardo"
"Maisons et Villas",3,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Magasins, Commerces et Locaux industriels",1,1,80,"À Louer",1600,"Tunis","La Marsa"
"Appartements",3,1,170,"À Louer",1200,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","L'aouina"
"Maisons et Villas",1,1,200,"À Vendre",330000,"Tunis","Carthage"
"Maisons et Villas",4.5,1,231.5,"À Louer",3200,"Tunis","Carthage"
"Bureaux et Plateaux",4,1,80,"À Vendre",648800,"Tunis","Menzah"
"Appartements",3,1,170,"À Louer",2000,"Tunis","Autres villes"
"Appartements",2,1,145,"À Louer",160,"Tunis","Sidi Daoud"
"Maisons et Villas",2,1,70,"À Louer",350,"Tunis","El Omrane supérieur"
"Appartements",1,1,100,"À Louer",2000,"Tunis","La Marsa"
"Appartements",3,1,200,"À Louer",3500,"Tunis","La Marsa"
"Maisons et Villas",3,1,70,"À Louer",250,"Tunis","Sidi Hassine"
"Appartements",4,1,105,"À Louer",520,"Tunis","Hraïria"
"Colocations",2,1,80,"À Louer",375,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",480000,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",15000,"Tunis","Autres villes"
"Colocations",1,1,80,"À Louer",170,"Tunis","Le Bardo"
"Appartements",4,1,118,"À Vendre",3e+05,"Tunis","Autres villes"
"Locations de vacances",3,1,135,"À Vendre",250000,"Tunis","Manar"
"Appartements",3,1,135,"À Vendre",250000,"Tunis","Manar"
"Appartements",4,1,200,"À Louer",2200,"Tunis","Centre Urbain Nord"
"Magasins, Commerces et Locaux industriels",2,1,47,"À Louer",1000,"Tunis","Autres villes"
"Appartements",3,1,75,"À Louer",780,"Tunis","La Marsa"
"Appartements",3,1,87,"À Vendre",1e+05,"Tunis","Tunis"
"Bureaux et Plateaux",3,1,58,"À Vendre",648800,"Tunis","Autres villes"
"Appartements",2,1,50,"À Louer",390,"Tunis","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","Autres villes"
"Appartements",2,1,50,"À Louer",800,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",29000,"Tunis","Menzah"
"Magasins, Commerces et Locaux industriels",2,1,231.5,"À Louer",4000,"Tunis","Le Bardo"
"Maisons et Villas",4,1,200,"À Louer",3000,"Tunis","Carthage"
"Appartements",2,1,90,"À Louer",1000,"Tunis","Autres villes"
"Maisons et Villas",3,1,231.5,"À Vendre",480000,"Tunis","Le Kram"
"Appartements",1,1,37,"À Vendre",160000,"Tunis","Autres villes"
"Appartements",3,1,45,"À Vendre",80000,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",17000,"Tunis","Autres villes"
"Maisons et Villas",3,1,100,"À Louer",500,"Tunis","Ettahrir"
"Magasins, Commerces et Locaux industriels",1,1,231.5,"À Louer",1200,"Tunis","Hraïria"
"Terrains et Fermes",3,1,120,"À Vendre",190900,"Tunis","Autres villes"
"Appartements",1,1,50,"À Vendre",130000,"Tunis","Manar"
"Appartements",1,1,40,"À Louer",1000,"Tunis","Manar"
"Magasins, Commerces et Locaux industriels",1,1,60,"À Vendre",140000,"Tunis","La Marsa"
"Appartements",3,1,179,"À Vendre",648800,"Tunis","La Marsa"
"Appartements",2,1,40,"À Louer",380,"Tunis","El Ouardia"
"Appartements",2,1,150,"À Louer",500,"Tunis","Le Bardo"
"Maisons et Villas",4.5,1,200,"À Vendre",648800,"Tunis","Carthage"
"Locations de vacances",1,1,150,"À Louer",80,"Tunis","Autres villes"
"Maisons et Villas",3,1,110,"À Louer",900,"Tunis","El Ouardia"
"Appartements",3,1,130,"À Louer",650,"Tunis","Le Bardo"
"Magasins, Commerces et Locaux industriels",2,1,100,"À Louer",4000,"Tunis","Autres villes"
"Appartements",2,1,117,"À Vendre",353000,"Tunis","Carthage"
"Maisons et Villas",4.5,1,231.5,"À Louer",2000,"Tunis","Menzah"
"Appartements",3,1,141,"À Louer",1000,"Tunis","Le Kram"
"Appartements",2,1,150,"À Louer",500,"Tunis","Autres villes"
"Bureaux et Plateaux",2,1,70,"À Louer",901,"Tunis","Menzah"
"Maisons et Villas",4.5,1,231.5,"À Louer",7500,"Tunis","La Marsa"
"Maisons et Villas",2,1,110,"À Louer",4e+05,"Tunis","El Omrane supérieur"
"Appartements",2,1,101,"À Louer",900,"Tunis","L'aouina"
"Appartements",2,1,80,"À Vendre",70000,"Tunis","Le Bardo"
"Magasins, Commerces et Locaux industriels",2,1,40,"À Vendre",15000,"Tunis","Le Bardo"
"Maisons et Villas",4.5,1,231.5,"À Vendre",6e+05,"Tunis","El Ouardia"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Appartements",4,1,143,"À Vendre",230000,"Tunis","El Ouardia"
"Magasins, Commerces et Locaux industriels",1,1,35,"À Louer",50000,"Tunis","La Marsa"
"Appartements",3,1,230,"À Louer",6000,"Tunis","La Marsa"
"Appartements",3,1,210,"À Louer",3250,"Tunis","La Marsa"
"Bureaux et Plateaux",1,1,231.5,"À Louer",3500,"Tunis","La Marsa"
"Appartements",1,1,40,"À Louer",450,"Tunis","Tunis"
"Maisons et Villas",4,1,231.5,"À Vendre",4e+05,"Tunis","Menzah"
"Locations de vacances",1,1,75,"À Louer",75,"Tunis","L'aouina"
"Appartements",1,1,60,"À Vendre",172000,"Tunis","L'aouina"
"Appartements",1,1,60,"À Louer",80,"Tunis","L'aouina"
"Maisons et Villas",4,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Maisons et Villas",2,1,100,"À Vendre",140000,"Tunis","El Omrane supérieur"
"Appartements",4,1,150,"À Louer",1600,"Tunis","Menzah"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","Carthage"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",440000,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",363000,"Tunis","La Marsa"
"Appartements",2,1,120,"À Vendre",220000,"Tunis","La Marsa"
"Appartements",2,1,97,"À Louer",800,"Tunis","Autres villes"
"Appartements",3,1,104,"À Vendre",170000,"Tunis","Autres villes"
"Appartements",1,1,130,"À Louer",2000,"Tunis","Sidi Bou Said"
"Magasins, Commerces et Locaux industriels",1,1,90,"À Vendre",450000,"Tunis","Le Kram"
"Magasins, Commerces et Locaux industriels",2,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","La Marsa"
"Appartements",3,1,120,"À Louer",1550,"Tunis","La Marsa"
"Magasins, Commerces et Locaux industriels",3,1,231.5,"À Vendre",450000,"Tunis","La Marsa"
"Appartements",1,1,50,"À Louer",800,"Tunis","Manar"
"Appartements",4,1,180,"À Vendre",180000,"Tunis","Menzah"
"Terrains et Fermes",3,1,120,"À Vendre",534600,"Tunis","La Marsa"
"Appartements",2,1,74,"À Louer",800,"Tunis","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","Menzah"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","Carthage"
"Appartements",3,1,80,"À Louer",600,"Tunis","Menzah"
"Magasins, Commerces et Locaux industriels",2,1,25,"À Louer",500,"Tunis","Centre Ville - Lafayette"
"Maisons et Villas",3,1,200,"À Louer",1300,"Tunis","Menzah"
"Maisons et Villas",4.5,1,200,"À Vendre",450000,"Tunis","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",270000,"Tunis","Autres villes"
"Maisons et Villas",1,1,84,"À Louer",50,"Tunis","Autres villes"
"Appartements",3,1,60,"À Louer",180,"Tunis","Le Bardo"
"Magasins, Commerces et Locaux industriels",1,1,20,"À Louer",500,"Tunis","Autres villes"
"Bureaux et Plateaux",3,1,231.5,"À Louer",5625,"Tunis","Le Kram"
"Maisons et Villas",4.5,1,231.5,"À Louer",7500,"Tunis","Carthage"
"Appartements",2,1,118,"À Vendre",380000,"Tunis","La Goulette"
"Maisons et Villas",4.5,1,231.5,"À Louer",5000,"Tunis","Carthage"
"Appartements",1,1,50,"À Vendre",50000,"Tunis","Centre Urbain Nord"
"Maisons et Villas",4,1,140,"À Louer",750,"Tunis","Le Bardo"
"Appartements",4,1,231.5,"À Vendre",630000,"Tunis","La Marsa"
"Magasins, Commerces et Locaux industriels",2,1,60,"À Louer",3000,"Tunis","Menzah"
"Maisons et Villas",4,1,200,"À Louer",1400,"Tunis","L'aouina"
"Maisons et Villas",4.5,1,231.5,"À Louer",1700,"Tunis","L'aouina"
"Appartements",2,1,70,"À Vendre",74000,"Tunis","Autres villes"
"Colocations",1,1,100,"À Louer",130,"Tunis","Tunis"
"Appartements",2,1,110,"À Louer",1700,"Tunis","L'aouina"
"Appartements",1,1,70,"À Louer",1600,"Tunis","Le Kram"
"Appartements",2,1,65,"À Louer",140,"Tunis","Le Kram"
"Appartements",3,1,133,"À Vendre",270000,"Tunis","L'aouina"
"Maisons et Villas",4.5,1,231.5,"À Vendre",450000,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","Centre Ville - Lafayette"
"Maisons et Villas",4,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","Tunis"
"Appartements",2,1,92,"À Vendre",225000,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",350000,"Tunis","Tunis"
"Appartements",2,1,100,"À Louer",200,"Tunis","La Marsa"
"Appartements",3,1,130,"À Vendre",648800,"Tunis","La Marsa"
"Appartements",1,1,33,"À Louer",400,"Tunis","Tunis"
"Appartements",1,1,90,"À Louer",180,"Tunis","Sidi Bou Said"
"Magasins, Commerces et Locaux industriels",1,1,80,"À Vendre",360000,"Tunis","La Marsa"
"Colocations",2,1,50,"À Louer",600,"Tunis","Autres villes"
"Appartements",2,1,33,"À Louer",400,"Tunis","Centre Ville - Lafayette"
"Appartements",3,1,100,"À Louer",250,"Tunis","Sidi Bou Said"
"Magasins, Commerces et Locaux industriels",1,1,30,"À Louer",2200,"Tunis","L'aouina"
"Maisons et Villas",3,1,200,"À Louer",3500,"Tunis","La Marsa"
"Appartements",1,1,80,"À Louer",1100,"Tunis","La Marsa"
"Appartements",1,1,75,"À Louer",160,"Tunis","L'aouina"
"Appartements",1,1,80,"À Louer",500,"Tunis","Menzah"
"Magasins, Commerces et Locaux industriels",3,1,157,"À Vendre",6e+05,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",22000,"Tunis","Sidi Hassine"
"Appartements",3,1,151,"À Vendre",360000,"Tunis","Manar"
"Appartements",2,1,70,"À Vendre",280000,"Tunis","Carthage"
"Appartements",2,1,100,"À Louer",800,"Tunis","La Marsa"
"Bureaux et Plateaux",4,1,231.5,"À Louer",3000,"Tunis","Centre Urbain Nord"
"Bureaux et Plateaux",2,1,60,"À Louer",750,"Tunis","La Marsa"
"Locations de vacances",1,1,70,"À Louer",150,"Tunis","L'aouina"
"Maisons et Villas",3,1,110,"À Louer",350,"Tunis","Agba"
"Appartements",2,1,80,"À Louer",450,"Tunis","Ezzouhour"
"Locations de vacances",1,1,69,"À Louer",1100,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",260000,"Tunis","Autres villes"
"Appartements",1,1,60,"À Louer",950,"Tunis","L'aouina"
"Appartements",3,1,85,"À Louer",450,"Tunis","Agba"
"Maisons et Villas",3,1,200,"À Vendre",648800,"Tunis","Menzah"
"Appartements",3,1,200,"À Louer",3500,"Tunis","La Marsa"
"Magasins, Commerces et Locaux industriels",1,1,40,"À Louer",1200,"Tunis","L'aouina"
"Appartements",3,1,170,"À Louer",1700,"Tunis","La Marsa"
"Appartements",1,1,30,"À Louer",600,"Tunis","La Marsa"
"Bureaux et Plateaux",3,1,130,"À Louer",1800,"Tunis","Menzah"
"Appartements",3,1,130,"À Louer",70,"Tunis","Autres villes"
"Bureaux et Plateaux",3,1,80,"À Louer",800,"Tunis","Menzah"
"Terrains et Fermes",3,1,120,"À Vendre",160000,"Tunis","Autres villes"
"Appartements",3,1,134,"À Vendre",295000,"Tunis","L'aouina"
"Terrains et Fermes",3,1,120,"À Vendre",255000,"Tunis","La Marsa"
"Appartements",3,1,151,"À Vendre",350000,"Tunis","L'aouina"
"Maisons et Villas",3,1,231.5,"À Vendre",648800,"Tunis","Autres villes"
"Magasins, Commerces et Locaux industriels",3,1,143,"À Vendre",1e+05,"Tunis","Le Kram"
"Bureaux et Plateaux",2,1,54,"À Vendre",220000,"Tunis","Autres villes"
"Bureaux et Plateaux",2,1,100,"À Vendre",342000,"Tunis","Centre Urbain Nord"
"Locations de vacances",1,1,83,"À Louer",2500,"Tunis","La Marsa"
"Appartements",1,1,79,"À Vendre",275000,"Tunis","Carthage"
"Bureaux et Plateaux",3,1,84,"À Louer",1800,"Tunis","Autres villes"
"Appartements",1,1,76,"À Vendre",174800,"Tunis","L'aouina"
"Maisons et Villas",4,1,112,"À Vendre",2e+05,"Tunis","Le Bardo"
"Appartements",3,1,129,"À Vendre",240000,"Tunis","L'aouina"
"Appartements",1,1,90,"À Louer",1500,"Tunis","Le Kram"
"Maisons et Villas",2,1,90,"À Louer",550,"Tunis","Ettahrir"
"Appartements",1,1,85,"À Vendre",243000,"Tunis","La Marsa"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","La Marsa"
"Maisons et Villas",4,1,120,"À Vendre",95000,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","L'aouina"
"Terrains et Fermes",3,1,120,"À Vendre",130000,"Tunis","La Marsa"
"Appartements",3,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Bureaux et Plateaux",4.5,1,231.5,"À Louer",3800,"Tunis","Tunis"
"Appartements",1,1,59,"À Vendre",130000,"Tunis","L'aouina"
"Bureaux et Plateaux",3,1,231.5,"À Louer",325000,"Tunis","Centre Urbain Nord"
"Appartements",2,1,114,"À Louer",800,"Tunis","Autres villes"
"Appartements",2,1,123,"À Vendre",367000,"Tunis","La Goulette"
"Maisons et Villas",3,1,120,"À Vendre",1e+05,"Tunis","Sidi Hassine"
"Appartements",2,1,60,"À Louer",350,"Tunis","Le Kram"
"Appartements",1,1,66,"À Louer",1100,"Tunis","Le Kram"
"Appartements",1,1,60,"À Louer",350,"Tunis","Le Kram"
"Magasins, Commerces et Locaux industriels",1,1,140,"À Vendre",111111,"Tunis","Autres villes"
"Magasins, Commerces et Locaux industriels",1,1,85,"À Vendre",648800,"Tunis","La Marsa"
"Maisons et Villas",3,1,90,"À Louer",550,"Tunis","El Ouardia"
"Appartements",4,1,150,"À Louer",900,"Tunis","Tunis"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","Sidi Bou Said"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","La Marsa"
"Appartements",2,1,50,"À Louer",800,"Tunis","Tunis"
"Appartements",1,1,70,"À Louer",500,"Tunis","Autres villes"
"Bureaux et Plateaux",3,1,35,"À Louer",550,"Tunis","Tunis"
"Appartements",1,1,45,"À Vendre",72000,"Tunis","Menzah"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","Autres villes"
"Appartements",1,1,150,"À Louer",1200,"Tunis","La Marsa"
"Colocations",1,1,50,"À Louer",150,"Tunis","Cité El Khadra"
"Bureaux et Plateaux",4,1,100,"À Louer",1400,"Tunis","Tunis"
"Appartements",2,1,65,"À Louer",400,"Tunis","Autres villes"
"Appartements",2,1,60,"À Louer",550,"Tunis","Centre Ville - Lafayette"
"Appartements",2,1,70,"À Louer",1300,"Tunis","Carthage"
"Appartements",2,1,50,"À Vendre",55000,"Tunis","Centre Ville - Lafayette"
"Appartements",3,1,80,"À Vendre",90000,"Tunis","El Ouardia"
"Appartements",4,1,120,"À Vendre",2e+05,"Tunis","Autres villes"
"Bureaux et Plateaux",4.5,1,192,"À Vendre",550000,"Tunis","Centre Urbain Nord"
"Appartements",3,1,70,"À Vendre",170000,"Tunis","Autres villes"
"Appartements",1,1,25,"À Louer",260,"Tunis","Centre Ville - Lafayette"
"Terrains et Fermes",3,1,120,"À Vendre",70000,"Tunis","Le Kram"
"Terrains et Fermes",3,1,120,"À Vendre",10000,"Tunis","Tunis"
"Appartements",2,1,68,"À Vendre",170000,"Tunis","Le Bardo"
"Appartements",1,1,80,"À Louer",400,"Tunis","La Marsa"
"Appartements",3,1,100,"À Louer",500,"Tunis","Autres villes"
"Appartements",2,1,231.5,"À Vendre",5e+05,"Tunis","Le Kram"
"Magasins, Commerces et Locaux industriels",1,1,120,"À Louer",800,"Tunis","L'aouina"
"Maisons et Villas",3,1,147,"À Vendre",90000,"Tunis","Tunis"
"Magasins, Commerces et Locaux industriels",1,1,70,"À Vendre",180000,"Tunis","Autres villes"
"Appartements",2,1,114,"À Louer",800,"Tunis","Le Bardo"
"Appartements",3,1,60,"À Vendre",648800,"Tunis","Ezzouhour"
"Appartements",4,1,200,"À Vendre",380000,"Tunis","Menzah"
"Locations de vacances",1,1,80,"À Louer",60,"Tunis","Autres villes"
"Maisons et Villas",1,1,130,"À Louer",120,"Tunis","Autres villes"
"Appartements",1,1,120,"À Louer",120,"Tunis","Autres villes"
"Maisons et Villas",2,1,120,"À Louer",80,"Tunis","La Marsa"
"Appartements",2,1,60,"À Louer",380,"Tunis","El Omrane supérieur"
"Appartements",2,1,100,"À Vendre",280000,"Tunis","Carthage"
"Magasins, Commerces et Locaux industriels",1,1,38,"À Vendre",39000,"Tunis","Autres villes"
"Appartements",4,1,200,"À Louer",150,"Tunis","Autres villes"
"Maisons et Villas",3,1,120,"À Vendre",180000,"Tunis","El Ouardia"
"Appartements",2,1,80,"À Louer",700,"Tunis","La Marsa"
"Appartements",2,1,110,"À Louer",850,"Tunis","L'aouina"
"Appartements",1,1,40,"À Vendre",60000,"Tunis","Autres villes"
"Magasins, Commerces et Locaux industriels",4.5,1,231.5,"À Louer",3500,"Tunis","Tunis"
"Appartements",2,1,130,"À Louer",90,"Tunis","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",575000,"Tunis","Autres villes"
"Bureaux et Plateaux",1,1,100,"À Vendre",5e+05,"Tunis","L'aouina"
"Appartements",1,1,50,"À Louer",70,"Tunis","L'aouina"
"Appartements",4,1,92,"À Vendre",250000,"Tunis","Mutuelleville"
"Maisons et Villas",3,1,137,"À Vendre",648800,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",210000,"Tunis","Sidi El Béchir"
"Appartements",3,1,85,"À Louer",380,"Tunis","Le Bardo"
"Terrains et Fermes",3,1,120,"À Vendre",25000,"Tunis","Autres villes"
"Appartements",4,1,100,"À Louer",1400,"Tunis","Sidi Daoud"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","Sidi Bou Said"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Tunis","La Goulette"
"Appartements",4,1,230,"À Vendre",648800,"Tunis","L'aouina"
"Appartements",3,1,231.5,"À Vendre",648800,"Tunis","La Marsa"
"Appartements",3,1,75,"À Vendre",170000,"Tunis","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Louer",8000,"Tunis","Sidi Bou Said"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","Autres villes"
"Locations de vacances",2,1,47,"À Louer",55,"Tunis","Autres villes"
"Magasins, Commerces et Locaux industriels",1,1,40,"À Louer",135,"Tunis","Autres villes"
"Magasins, Commerces et Locaux industriels",4.5,1,231.5,"À Vendre",4e+05,"Tunis","Le Bardo"
"Appartements",2,1,100,"À Louer",1200,"Tunis","Centre Urbain Nord"
"Maisons et Villas",4,1,200,"À Louer",600,"Tunis","Autres villes"
"Maisons et Villas",4,1,231.5,"À Vendre",310000,"Tunis","Autres villes"
"Maisons et Villas",3,1,186,"À Vendre",130000,"Tunis","Autres villes"
"Appartements",1,1,80,"À Louer",1300,"Tunis","Carthage"
"Appartements",3,1,128,"À Vendre",3e+05,"Tunis","Menzah"
"Terrains et Fermes",3,1,120,"À Vendre",88400,"Tunis","Sidi Daoud"
"Appartements",1,1,70,"À Louer",250,"Tunis","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Tunis","Autres villes"
"Colocations",3,1,100,"À Louer",200,"Tunis","La Goulette"
"Maisons et Villas",3,1,130,"À Vendre",130000,"Tunis","Autres villes"
